professor_nome,ano,titulo
JOSE SANDRO PEREIRA DA SILVA,2013,Avaliação da degradação superficial de implantes de titânio após falha na osseointegração.
JOSE SANDRO PEREIRA DA SILVA,2013,BIOCOMPATIBILIDADE DE CÉLULAS TRONCO COM SUPERFÍCIES DE TITÂNIO MODIFICADAS POR PLASMA
JOSE SANDRO PEREIRA DA SILVA,2013,AVALIAÇÃO DOS FATORES QUE INFLUENCIAM NOS RESULTADOS FUNCIONAIS E ESTÉTICOS DAS FRATURAS DO COMPLEXO NASAL
JOSE SANDRO PEREIRA DA SILVA,2013,EFEITO DO POSICIONAMENTO DE IMPLANTES OSSEOINTEGRADOS NA FORMAÇÃO DE PAPILA INTERPROXIMAL
JOSE SANDRO PEREIRA DA SILVA,2012,ANÁLISE DA CONDIÇÃO BUCAL DE PACIENTES INTERNADOS EM UTI E PERCEPÇÃO DOS TRABALHADORES DE SAÚDE SOBRE CUIDADOS ODONTOLÓGICOS
JOSE SANDRO PEREIRA DA SILVA,2012,ESTUDO DA DESCELULARIZAÇÃO TECIDUAL NA PRODUÇÃO DE ARCABOUÇOS BIOLÓGICOS PARA ENXERTO
JOSE SANDRO PEREIRA DA SILVA,2011,Diferenciação de células pré-osteoblásticas de camundongo em superfícies de titânio nitretadas a plasma.
JOSE SANDRO PEREIRA DA SILVA,2011,ANÁLISE DA CONDIÇÃO BUCAL DE PACIENTES INTERNADOS EM UTI E PERCEPÇÃO DOS TRABALHADORES DE SAÚDE SOBRE CUIDADOS ODONTOLÓGICOS
JOSE SANDRO PEREIRA DA SILVA,2011,APLICAÇÃODESCELULARIZAÇÃO TECIDUAL NA PRODUÇÃO DE ARCABOUÇOS BIOLÓGICOS PARA ENXERTO
JOSE SANDRO PEREIRA DA SILVA,2011,FREQUÊNCIA DE EMERGÊNCIAS MÉDICAS NO CONSULTÓRIO DENTÁRIO REFERIDOS POR CIRURGIÕES-DENTISTAS DO RIO GRANDE DO NORTE.
JOSE SANDRO PEREIRA DA SILVA,2010,AVALIAÇÃO DA EFICÁCIA DO USO DE ANTIINFLAMATÓRIOS NO CONTROLE DA DOR APÓS EXODONTIA DE TERCEIROS MOLARES RETIDOS.
JOSE SANDRO PEREIRA DA SILVA,2010,FREQUÊNCIA DE EMERGÊNCIAS MÉDICAS NO CONSULTÓRIO DENTÁRIO REFERIDOS POR CIRURGIÕES-DENTISTAS DO RIO GRANDE DO NORTE.
JULIO CESAR MATIAS DE SOUZA,2011,Formação de biofilmes em superfícies de titânio comerciais e experimentais
JULIO CESAR MATIAS DE SOUZA,2011,"Caracterização química, mecânica e microestrutural de materiais aplicados em Odontologia"
JULITA DE CAMPOS PIPOLO HOLANDA,2018,Projeto de Atendimento Odontológico aos Estudantes da UFRN: uma avaliação da qualidade da saúde bucal dos usuários
KATHIA MARIA FONSECA DE BRITTO,2017,NÍVEL DE CONHECIMENTO DOS PAIS ACERCA DA MORDIDA ABERTA ANTERIOR
KATHIA MARIA FONSECA DE BRITTO,2014,COMPARAÇÃO DA EFICÁCIA ENTRE RESTAURAÇÕES COM A TÉCNICA DA RESTAURAÇÃO ATRAUMÁTICA EM CAVIDADES CLASSE I E CLASSE II EXECUTADAS EM UM PROJETO DE EXTENSÃO EM CRIANÇAS DE CMEI DE NATAL
KENIO COSTA DE LIMA,2022,CONDIÇÕES DE SAÚDE BUCAL EM USUÁRIOS CRÔNICOS DE PSICOTRÓPICOS
KENIO COSTA DE LIMA,2021,"Análise dos impactos das ações desenvolvidas pelo Ministério da Mulher, da Família e dos Direitos Humanos relacionadas ao enfrentamento da emergência de saúde pública decorrente do novo coronavírus (covid-19) nas ILPI do Brasil"
KENIO COSTA DE LIMA,2021,PREVALÊNCIA E SEVERIDADE DA HIPOMINERALIZAÇÃO MOLAR-INCISIVO EM CRIANÇAS E ADOLESCENTES
KENIO COSTA DE LIMA,2021,Odontologia domiciliar: perspectivas práticas e a realidade das condições de saúde bucal de usuários idosos
KENIO COSTA DE LIMA,2021,PREVALÊNCIA DE LESÕES BUCAIS EM IDOSOS USUÁRIOS DE PRÓTESES PARCIAIS REMOVÍVEIS EM UM MUNICÍPIO DO INTERIOR DO NORDESTE BRASILEIRO
KENIO COSTA DE LIMA,2020,CONDIÇÕES DE SAÚDE BUCAL DE PACIENTES PORTADORES DE ESCLEROSE LATERAL AMIOTRÓFICA
KENIO COSTA DE LIMA,2020,OS MÚLTIPLOS ASPECTOS DA NECESSIDADE DE TRATAMENTO ENDODÔNTICO EM PESSOAS IDOSAS
KENIO COSTA DE LIMA,2019,CONDIÇÕES DE VIDA E SAÚDE DAS PESSOAS IDOSAS: UM ESTUDO TRANSVERSAL NO ÂMBITO DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
KENIO COSTA DE LIMA,2019,ESTUDO COMPARATIVO DA SAÚDE BUCAL DE IDOSOS EM DUAS COORTES RETROSPECTIVAS
KENIO COSTA DE LIMA,2018,EFETIVIDADE DO DENTIFRÍCIO DE ALTA CONCENTRAÇÃO DE FLUORETO NA PARALISAÇÃO DE CÁRIE RADICULAR EM IDOSOS INSTITUCIONALIZADOS: ESTUDO CLÍNICO RANDOMIZADO
KENIO COSTA DE LIMA,2017,"Caracterização química, citototoxicidade e ação antimicrobiana de Solanum paniculatum Linn e Lycium barbarum Linn sobre micro-organismos superinfectantes do meio ambiente bucal"
KENIO COSTA DE LIMA,2016,Condições de saúde bucal e capacidade funcional em idosos: um estudo longitudinal de base populacional
KENIO COSTA DE LIMA,2014,Saúde bucal de idosos: indicadores que aferem heterogeneidade populacional
KENIO COSTA DE LIMA,2013,ENVELHECIMENTO HUMANO E SAÚDE  A REALIDADE DOS IDOSOS INSTITUCIONALIZADOS DA CIDADE DO NATAL/RN
KENIO COSTA DE LIMA,2013,ENVELHECIMENTO HUMANO E SAÚDE  A REALIDADE DOS IDOSOS INSTITUCIONALIZADOS DA CIDADE DO NATAL/RN
KENIO COSTA DE LIMA,2012,"SOLANUM PANICULATUM LINN: ATIVIDADE ANTIMICROBIANA, TOXICIDADE E EFICÁCIA CLÍNICA DE UM BOCHECHO FITOTERÁPICO SOBRE O BIOFILME DENTÁRIO E BACTÉRIAS ORAIS"
KENIO COSTA DE LIMA,2012,ENVELHECIMENTO HUMANO E SAÚDE  A REALIDADE DOS IDOSOS INSTITUCIONALIZADOS DA CIDADE DO NATAL/RN
KENIO COSTA DE LIMA,2011,"SOLANUM PANICULATUM LINN: ATIVIDADE ANTIMICROBIANA, TOXICIDADE E EFICÁCIA CLÍNICA DE UM BOCHECHO FITOTERÁPICO SOBRE O BIOFILME DENTÁRIO E BACTÉRIAS ORAIS"
KENIO COSTA DE LIMA,2011,Prevalência e Fatores Associados aos Distúrbios Osteomusculares em Dentistas do Município de Natal  RN
KENIO COSTA DE LIMA,2011,PREVALÊNCIA E FATORES ASSOCIADOS A LESÕES LABIAIS EM GUARDA-VIDAS DO ESTADO DO RIO GRANDE DO NORTE
KENIO COSTA DE LIMA,2011,EFEITO DA TERAPIA FOTODINÂMICA SOBRE BACTÉRIAS ORAIS EM SUSPENSÃO E EM BIOFILME: ENSAIO IN VITRO COM AZUL DE METILENO E ORTO-TOLUIDINA ATIVADOS POR LUZ HALÓGENA.
KENIO COSTA DE LIMA,2011,Prevalência de desnutrição em idosos institucionalizados
KENIO COSTA DE LIMA,2010,CONDIÇÕES DE SAÚDE BUCAL E DEPENDÊNCIA EM IDOSOS
KENIO COSTA DE LIMA,2010,IMPACTO DAS OCLUSOPATIAS E SUAS RESPECTIVAS NECESSIDADES DE TRATAMENTO NA QUALIDADE DE VIDA DE ADOLESCENTES
KENIO COSTA DE LIMA,2010,Prevalência de lesões orais e periorais advindas da exposição solar em trabalhadores de praias do município de Natal/RN
KENIO COSTA DE LIMA,2010,"SOLANUM PANICULATUM LINN: ATIVIDADE ANTIMICROBIANA, TOXICIDADE E EFICÁCIA CLÍNICA DE UM BOCHECHO FITOTERÁPICO SOBRE O BIOFILME DENTÁRIO E BACTÉRIAS ORAIS"
KENIO COSTA DE LIMA,2009,A saúde bucal de idosos institucionalizados  a realidade brasileira e catalã
KENIO COSTA DE LIMA,2009,CONDIÇÕES DE SAÚDE BUCAL E DEPENDÊNCIA EM IDOSOS
KENIO COSTA DE LIMA,2009,IMPACTO DAS OCLUSOPATIAS E SUAS RESPECTIVAS NECESSIDADES DE TRATAMENTO NA QUALIDADE DE VIDA DE ADOLESCENTES
KENIO COSTA DE LIMA,2009,Prevalência de lesões orais e periorais advindas da exposição solar em trabalhadores de praias do município de Natal/RN
KENIO COSTA DE LIMA,2009,"SOLANUM PANICULATUM LINN: ATIVIDADE ANTIMICROBIANA, TOXICIDADE E EFICÁCIA CLÍNICA DE UM BOCHECHO FITOTERÁPICO SOBRE O BIOFILME DENTÁRIO E BACTÉRIAS ORAIS"
KENIO COSTA DE LIMA,2008,Prevalência e fatores associados à agressividade infantil nas aulas de Educação Física do ensino fundamental menor da cidade do Natal/RN
KENIO COSTA DE LIMA,2008,A saúde bucal de idosos institucionalizados  a realidade brasileira e catalã
KENIO COSTA DE LIMA,2007,Hipossalivação e seus fatores de risco em idosos funcionalmente independentes e não institucionalizados da Cidade do Natal/RN
KENIO COSTA DE LIMA,2007,Prevalência e níveis de infecção de Staphylococcus spp. no meio ambiente oral
LAERCIO ALMEIDA DE MELO,2024,Fatores associados a dificuldade de se alimentar devido a problemas bucais em idosos brasileiros
LAERCIO ALMEIDA DE MELO,2024,Fatores associados à perda total dos dentes inferiores em idosos e seu impacto na dificuldade de se alimentar
LAERCIO ALMEIDA DE MELO,2023,A INFLUÊNCIA DO DIABETES NO EDENTULISMO TOTAL DE IDOSOS
LAERCIO ALMEIDA DE MELO,2021,Fatores associados ao edentulismo total em idosos e seu impacto na autopercepção de saúde bucal e na alimentação
LEAO PEREIRA PINTO,2022,ANÁLISE DA EXPRESSÃO DOS TRANSPORTADORES ABC EM NEOPLASIAS DE GLÂNDULA SALIVAR
LEAO PEREIRA PINTO,2021,TRABALHO INVESTIGATIVO DOS MASTÓCITOS E MACROFAGOS COMO CÉLULAS DE INTERESSE AO ESTUDO DE LESÕES ORAIS
LEAO PEREIRA PINTO,2019,COMPORTAMENTO BIOLÓGICO DOS MASTÓCITOS EM LESÕES ORAIS DE NATUREZA INFLAMATÓRIA
LEAO PEREIRA PINTO,2016,ANÁLISE DO SISTEMA ATIVADOR DE PLASMINOGÊNIO EM CARCINOMA EPIDERMÓIDE ORAL
LEAO PEREIRA PINTO,2014,Análise da imunoexpressão de α-SMA e MMP-13 em carcinomas epidermóides de lábio inferior com e sem metástase
LEAO PEREIRA PINTO,2013,ESTUDO DA RELAÇÃO DA EOSINOFILIA TECIDUAL ASSOCIADA AO TUMOR E AOS FATORES PROGNÓSTICOS EM CARCINOMA EPIDERMÓIDE DE LÁBIO INFERIOR.
LEAO PEREIRA PINTO,2013,Estudo da influência do TCD-8 Células NK (CD-57) em casos de carcinoma epidermóide de lesão de lábio inferior e sua relação com a progressão da lesão.
LEAO PEREIRA PINTO,2008,Estudo epidemiológico e avaliação da concordância diagnóstica entre o clínico e o histopatológico de lesões orofaciais.
LEDA BEZERRA QUINDERE CARDOSO,2010,"Florais de Bach, um recurso terapêutico auxiliar da remoção de hábitos orais, empregado em crianças assistidas na Unidade de Saúde Familiar Comunitária"
LEDA BEZERRA QUINDERE CARDOSO,2009,"Florais de Bach, um recurso terapêutico auxiliar da remoção de hábitos orais, empregado em crianças assistidas na Unidade de Saúde Familiar Comunitária"
LELIA BATISTA DE SOUZA,2024,ESTUDO CLÍNICO-PATOLÓGICO DE NEOPLASIAS ÓSSEAS: ANÁLISE RETROSPECTIVA DE 53 ANOS
LELIA BATISTA DE SOUZA,2020,O PAPEL DA TRANSIÇÃO EPITÉLIO/MESENQUIMAL EM NEOPLASIAS DE GLÃNDULAS SALIVARES- estudo imuno-histoquímico e por Western Blot
LELIA BATISTA DE SOUZA,2019,ESTUDO CLINICOPATOLÓGICO DE NEOPLASIAS DE GLÂNDULA SALIVAR
LELIA BATISTA DE SOUZA,2018,Análise da imunoexpressão de OCT4 e CD44 em carcinoma epidermóide de lábio inferior e Queilite actinica
LELIA BATISTA DE SOUZA,2017,ANÁLISE IMUNOISTOQUÍMICA DO HLA-G E DE CÉLULAS T REGULATÓRIAS EM CARCINOMAS EPIDERMOIDES INTRAORAIS E DE LÁBIO INFERIOR
LELIA BATISTA DE SOUZA,2016,A PARTICIPAÇÃO DE CÉLULAS-TRONCO NO DESENVOLVIMENTO DE LESÕES ODONTOGÊNICAS EPITELIAIS- estudo imuno-histoquímico e por Western Blot
LELIA BATISTA DE SOUZA,2016,Estudo epidemiológico de tumores odontogênicos no período de 1996 a 2015.
LELIA BATISTA DE SOUZA,2014,ANÁLISE DA EXPRESSÃO IMUNO-HISTOQUÍMICA DE PROTEÍNAS DE REPARO DO DNA E DE METABOLISMO EM LESÕES ODONTOGÊNICAS
LELIA BATISTA DE SOUZA,2013,"ESTUDOS IMUNO-HISTOQUÍMICO E WESTERN BLOT DA EXPRESSÃO DE HIF-1α, VEGF-C, VEGF-D E MENSURAÇÃO DA DENSIDADE LINFÁTICA EM NEOPLASIAS DE GLÂNDULA SALIVAR"
LELIA BATISTA DE SOUZA,2011,"Expressão Imuno-histoquímica da alfa actina de músculo liso (alfa-SMA), Fator Transformador de Crescimento beta 1 (TGF-beta1) e Interferon gama (IFN-gama;) em Fibroma de Células Gigantes, Fibroma e Hiperplasia Fibrosa Orais."
LELIA BATISTA DE SOUZA,2011,"Avaliação da presença de miofibroblastos (α-SMA) e análise da expressão do fator transformador de crescimento-β1 (TGF- β1), do interferon gama (IFN-γ), da metaloproteinase de matriz 13 (MMP-13) e do indutor de metaloproteinases de matriz (EMMPRIN) em lesões odontogênicas epiteliais"
LELIA BATISTA DE SOUZA,2011,"Avaliação da presença de miofibroblastos (α-SMA) e análise da expressão do fator transformador de crescimento-β1 (TGF- β1), do interferon gama (IFN-γ), da metaloproteinase de matriz 13 (MMP-13) e do indutor de metaloproteinases de matriz (EMMPRIN) em lesões odontogênicas epiteliais"
LELIA BATISTA DE SOUZA,2010,EXPRESSÃO IMUNO-HISTOQUIMICA DE METALOPROTEINASES DA MATRIZ E SEUS INIBIDORES TECIDUAIS EM NEOPLASIAS DE GLÂNDULAS SALIVARES
LELIA BATISTA DE SOUZA,2010,"Expressão Imuno-histoquímica da alfa actina de músculo liso (alfa-SMA), Fator Transformador de Crescimento beta 1 (TGF-beta1) e Interferon gama (IFN-gama;) em Fibroma de Células Gigantes, Fibroma e Hiperplasia Fibrosa Orais."
LELIA BATISTA DE SOUZA,2009,EXPRESSÃO IMUNO-HISTOQUIMICA DE METALOPROTEINASES DA MATRIZ E SEUS INIBIDORES TECIDUAIS EM NEOPLASIAS DE GLÂNDULAS SALIVARES
LELIA BATISTA DE SOUZA,2009,ESTUDO IMUNO-HISTOQUÍMICO DE MASTÓCITOS EM QUEILITES ACTINICAS E CARCINOMAS EPIDERMÓIDES DE LÁBIO
LELIA BATISTA DE SOUZA,2009,"EXPRESSÃO IMUNO-HISTOQUÍMICA DO FATOR NUCLEAR KAPPA B (NF-kB), ENDOGLINA (CD105) e METALOPROTEINASE DE MATRIZ 9(MMP-9) EM CERATOCISTOS ODONTOGÊNICOS, CISTOS DENTÍGEROS E CISTOS RADICULARES"
LELIA BATISTA DE SOUZA,2008,EXPRESSÃO IMUNO-HISTOQUIMICA DE METALOPROTEINASES DA MATRIZ E SEUS INIBIDORES TECIDUAIS EM NEOPLASIAS DE GLÂNDULAS SALIVARES
LELIA MARIA GUEDES QUEIROZ,2025,ELABORAÇÃO E VALIDAÇÃO DE UM PROTOCOLO DE PROCEDIMENTOS PARA O DIAGNÓSTICO E TRATAMENTO DE ANOMALIAS VASCULARES
LELIA MARIA GUEDES QUEIROZ,2025,PAPEL DAS PROTEÍNAS INGS EM CARCINOMAS DE CÉLULAS ESCAMOSAS DE LÍNGUA ORAL: ANÁLISE IMUNO-HISTOQUÍMICA
LELIA MARIA GUEDES QUEIROZ,2024,ESTUDO IMUNOISTOQUÍMICO DA EXPRESSÃO DE MARCADORES ANGIOGÊNICOS E DE VIMENTINA EM LESÕES PROLIFERATIVAS NÃO-NEOPLÁSICAS
LELIA MARIA GUEDES QUEIROZ,2022,PERFIL IMUNO-HISTOQUÍMICO DE MARCADORES ASSOCIADOS À TRANSIÇÃO EPITELIAL-MESENQUIMAL EM LESÕES ODONTOGÊNICAS BENIGNAS
LELIA MARIA GUEDES QUEIROZ,2022,"MUNOEXPRESSÃO DE ING 4, VEGF E NF-KB EM LESÕES PERIAPICAIS INFLAMATÓRIAS"
LELIA MARIA GUEDES QUEIROZ,2020,ANÁLISE CLINICOPATOLÓGICA E IMUNO-HISTOQUÍMICA DE PROTEÍNAS DO REPARO DO DNA EM QUEILITES ACTÍNICAS
LELIA MARIA GUEDES QUEIROZ,2019,DESORDENS POTENCIALMENTE MALIGNAS:estudo das proteínas ing
LELIA MARIA GUEDES QUEIROZ,2018,PROTEÍNAS ING3 e ING4 EM LESÕES ODONTOGÊNICAS EPITELIAIS BENIGNAS
LELIA MARIA GUEDES QUEIROZ,2017,ANOMALIAS VASCULARES ORAIS: ESTUDO RETROSPECTIVO DE 46 ANOS EM UMA POPULAÇÃO BRASILEIRA
LELIA MARIA GUEDES QUEIROZ,2017,PAPEL DAS VESÍCULAS EXTRACELULARES DERIVADAS DE MACRÓFAGOS NO COMPORTAMENTO BIOLÓGICO DO CARCINOMA DE CÉLULAS ESCAMOSAS DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2016,MODELOS ANIMAIS NA CONSOLIDAÇÃO DO EFEITO DA LASERTERAPIA DE BAIXA INTENSIDADE SOBRE A REGENERAÇÃO DE NERVOS PERIFÉRICOS
LELIA MARIA GUEDES QUEIROZ,2015,"AVALIAÇÃO DO EFEITO DA PROLIFERAÇÃO CELULAR, APOPTOSE E DA PERDA DE HETEROZIGOSIDADE DO GENE SUPRESSOR DE TUMOR ING EM TUMORES ODONTOGÊNICOS"
LELIA MARIA GUEDES QUEIROZ,2014,EXPRESSÃO IMUNO-HISTOQUÍMICA DE GLUT-1 E MARCADORES DE PROLIFERAÇÃO E APOPTOSE EM ANOMALIAS VASCULARES ORAIS
LELIA MARIA GUEDES QUEIROZ,2013,MARCADORES DE HIPÓXIA NO CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2013,EXPRESSÃO IMUNO-HISTOQUÍMICA DAS PROTEÍNAS HIF-1α E GLUT-1 EM LESÕES VASCULARES BENIGNAS EM MUCOSA ORAL.
LELIA MARIA GUEDES QUEIROZ,2013,EXPRESSÃO IMUNOHISTOQUÍMICA DE MARCADORES DE HIPÓXIA NA DISPLASIA EPITELIAL ORAL E CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2013,EXPRESSÃO DOS MARCADORES HIF-1; GLUT-1; GLUT-3 E M-CSF EM LESÃO PERIFÉRICA E CENTRAL DE CÉLULAS GIGANTES
LELIA MARIA GUEDES QUEIROZ,2012,MARCADORES DE HIPÓXIA NO CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2012,EXPRESSÃO IMUNO-HISTOQUÍMICA DAS PROTEÍNAS HIF-1α E GLUT-1 EM LESÕES VASCULARES BENIGNAS EM MUCOSA ORAL.
LELIA MARIA GUEDES QUEIROZ,2012,EXPRESSÃO IMUNOHISTOQUÍMICA DE MARCADORES DE HIPÓXIA NA DISPLASIA EPITELIAL ORAL E CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2011,"AVALIAÇÃO IMUNO-HISTOQUÍMICA DAS GALECTINAS-1, -3 e -7 EM DISPLASIA EPITELIAL ORAL E MUCOSA ORAL NORMAL"
LELIA MARIA GUEDES QUEIROZ,2011,MARCADORES DE HIPÓXIA NO CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2011,EXPRESSÃO IMUNO-HISTOQUÍMICA DAS PROTEÍNAS HIF-1α E GLUT-1 EM LESÕES VASCULARES BENIGNAS EM MUCOSA ORAL.
LELIA MARIA GUEDES QUEIROZ,2010,"AVALIAÇÃO IMUNO-HISTOQUÍMICA DAS GALECTINAS-1, -3 e -7 EM DISPLASIA EPITELIAL ORAL E MUCOSA ORAL NORMAL"
LELIA MARIA GUEDES QUEIROZ,2010,MARCADORES DE HIPÓXIA NO CARCINOMA EPIDERMÓIDE DE LÍNGUA
LELIA MARIA GUEDES QUEIROZ,2009,EXPRESSÃO IMUNO-HISTOQUIMICA DE GALECTINAS NO CARCINOMA EPIDERMÓIDE ORAL
LELIA MARIA GUEDES QUEIROZ,2009,"AVALIAÇÃO IMUNO-HISTOQUÍMICA DAS GALECTINAS-1, -3 e -7 EM DISPLASIA EPITELIAL ORAL E MUCOSA ORAL NORMAL"
LELIA MARIA GUEDES QUEIROZ,2008,EXPRESSÃO IMUNO-HISTOQUIMICA DE GALECTINAS NO CARCINOMA EPIDERMÓIDE ORAL
LELIA MARIA GUEDES QUEIROZ,2007,Lesões Pré-malignas da Mucosa Oral  Análise Retrospectiva de 37 Anos
LETICIA MARIA MENEZES NOBREGA,2020,Avaliação in vitro das variações de anatomia interna em pré-molares inferiores e sua correlação com características da anatomia dental externa.
LILIAN KARINE CARDOSO GUIMARÃES DE CARVALHO,2023,AVALIAÇÃO DA NECESSIDADE DE REMOÇÃO DE PINO DE FIBRA DE VIDRO REALIZADOS NA GRADUAÇÃO DO CURSO DE ODONTOLOGIA DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE.
LILIAN KARINE CARDOSO GUIMARÃES DE CARVALHO,2023,EFICÁCIA DA ENDODONTIA GUIADA NA REMOÇÃO DE PINO DE FIBRA DE VIDRO: ESTUDO IN VITRO COM ANÁLISE TOMOGRÁFICA
LUIZ ROBERTO AUGUSTO NORO,2023,A inteligência artificial como estratégia no planejamento local em saúde bucal por meio da epidemiologia
LUIZ ROBERTO AUGUSTO NORO,2023,A alteridade nos Programas de Pós-graduação em Saúde Coletiva: perfil docente e produção científica vinculada às populações vulnerabilizadas
LUIZ ROBERTO AUGUSTO NORO,2021,Formação e ação: desenvolvimento das ações de Saúde Mental na Atenção Básica do Sistema Único de Saúde em tempos de pandemia
LUIZ ROBERTO AUGUSTO NORO,2019,"Análise da formação em saúde para o cuidado à população lésbica, gay, bissexual, travesti e transexual no Sistema Único de Saúde"
LUIZ ROBERTO AUGUSTO NORO,2018,INSERÇÃO PROFISSIONAL DE CIRURGIÕES DENTISTAS EGRESSOS DE PROGRAMAS DE RESIDÊNCIA EM SAÚDE COLETIVA DA REGIÃO NORDESTE
LUIZ ROBERTO AUGUSTO NORO,2018,A avaliação da aprendizagem na clínica escola do curso de Odontologia da UFRN: definindo o papel dos tutores para formação do clínico geral
LUIZ ROBERTO AUGUSTO NORO,2018,OS DESAFIOS DA SAÚDE BUCAL NO SISTEMA ÚNICO DE SAÚDE DO CEARÁ
LUIZ ROBERTO AUGUSTO NORO,2017,A FORMAÇÃO PROFISSIONAL EM SAÚDE E A INSERÇÃO NO SISTEMA ÚNICO DE SAÚDE
LUIZ ROBERTO AUGUSTO NORO,2013,Percepção dos profissionais de saúde bucal sobre o câncer de boca no sistema público de saúde do estado do Rio Grande do Norte.
LUIZ ROBERTO AUGUSTO NORO,2013,Inteligência artificial na epidemiologia e equidade em Saúde Bucal Coletiva.
LUIZ ROBERTO AUGUSTO NORO,2013,Incidência de cárie dentária e seus determinantes em população de 15 a 19 anos em município do Nordeste brasileiro.
LUIZ ROBERTO AUGUSTO NORO,2011,Percepção dos profissionais de saúde bucal sobre o câncer de boca no sistema público de saúde do estado do Rio Grande do Norte.
LUIZ ROBERTO AUGUSTO NORO,2011,Inteligência artificial na epidemiologia e equidade em Saúde Bucal Coletiva.
LUIZ ROBERTO AUGUSTO NORO,2010,Percepção dos profissionais de saúde bucal sobre o câncer de boca no sistema público de saúde do estado do Rio Grande do Norte.
LUIZ ROBERTO AUGUSTO NORO,2010,Inteligência artificial na epidemiologia e equidade em Saúde Bucal Coletiva.
MAISA PAULINO RODRIGUES,2023,A PERCEPÇÃO DE ESTUDANTES DO CURSO DE ODONTOLOGIA ACERCA DO PORTIFOLIO
MAISA PAULINO RODRIGUES,2023,O PORTFÓLIO COMO UMA ESTRATÉGIA DE AVALIAÇÃO DE ESTUDANTES EM UM COMPONENTE CURRICULAR NA ÁREA DA SAÚDE PROFISSIONAL EM SAÚDE
MAISA PAULINO RODRIGUES,2019,Atitudes de Cirurgiões-dentista da cidade de Natal no atendimento a pacientes portadores do HIV-AIDS
MAISA PAULINO RODRIGUES,2019,ATITUDES DE CIRURGIÔES- DENTISTAS DA CIDADE DE NATAL NO ATENDIMENTO A PACIENTES PORTADORES DO HIV/AIDS.
MAISA PAULINO RODRIGUES,2017,Estudo da percepção acerca da saúde bucal da população em situação de rua do município de Natal-RN
MAISA PAULINO RODRIGUES,2014,Limites e possibilidades da educação em saúde na estratégia de saúde da família de Pau dos Ferros/RN
MAISA PAULINO RODRIGUES,2014,Humanização e Acolhimento no serviço do Departamento de Odontologia da UFRN
MAISA PAULINO RODRIGUES,2014,ACOLHIMENTO NA ESTRATÉGIA SAÚDE DA FAMÍLIA: O QUE DIZEM OS USUÁRIOS?
MAISA PAULINO RODRIGUES,2014,INVESTIGANDO A FORMAÇÃO PROFISSIONAL DO CUIDADOR DE IDOSO INSTITUCIONALIZADO NO MUNICÍPIO DE NATAL/RN
MAISA PAULINO RODRIGUES,2014,A REALIDADE DA EDUCAÇÃO PERMANENTE DOS SERVIÇOS PÚBLICOS DE SAÚDE NO ESTADO DO RIO GRANDE DO NORTE
MAISA PAULINO RODRIGUES,2013,DIAGNÓSTICO DE PATOLOGIAS GINECOLÓGICAS EM ADOLESCENTES ATENDIDAS EM SERVIÇO DE REFERÊNCIA EM SAÚDE REPRODUTIVA NA CIDADE DE NATAL/RN
MAISA PAULINO RODRIGUES,2012,A cogestão no Hospital Giselda Trigueiro: percepções e práticas e possibilidades de mudanças
MAISA PAULINO RODRIGUES,2012,O SER CUIDADOR: A REPRESENTAÇÃO SOCIAL DOS CUIDADORES FAMILIARES DE IDOSOS COM ALZHEIMER.
MAISA PAULINO RODRIGUES,2011,"CLÍNICAS MULTIDISCIPLINARES EM ODONTOLOGIA: PERCEPÇÃO DE USUÁRIOS, DISCENTES E DOCENTES ACERCA DA AMBIÊNCIA, ACOLHIMENTO E HUMANIZAÇÃO"
MAISA PAULINO RODRIGUES,2011,As Pessoas com Deficiência Física e suas Vulnerabilidades para as Doenças Sexualmente Transmissíveis e AIDS no município de Natal-RN.
MAISA PAULINO RODRIGUES,2011,PROMOÇÃO DA SAÚDE E SEUS EFEITOS SOBRE A QUALIDADE DE VIDA: UM ESTUDO DE CASO
MAISA PAULINO RODRIGUES,2010,"Obesidade na Infância: analisando as intervenções educativas, atividades físicas, nutricionais e alimentares de escolares da rede pública de ensino no município de Natal/RN"
MANUEL ANTONIO GORDON NUNEZ,2011,AVALIAÇÃO DA POSSÍVEL ASSOCIAÇÃO ENTRE INADEQUADAS CONDIÇÕES DE SAÚDE BUCAL E OCORRÊNNCIA DE PARTO PREMATURO E NASCIMENTO DE CRIANÇAS DE BAIXO PESO NUMA POPULAÇÃO DE GESTANTES EM NATAL - RN
MANUEL ANTONIO GORDON NUNEZ,2011,"TUMOR ODONTOGÊNICO CÍSTICO CALCIFICANTE: ANÁLISE CLÍNICO-HISTOPATOLÓGICA E IMUNOHISTOQUÍMICA DA BETA-CATENINA, CK-10, CK-14, CK-19 e da BCL-2"
